@RELATION eos
@ATTRIBUTE r1Ucfirst {0, 1}
@ATTRIBUTE r1NewPara {0, 1}
@ATTRIBUTE r1Comma {0, 1}
@ATTRIBUTE r1Period {0, 1}
@ATTRIBUTE l1Title {0, 1}
@ATTRIBUTE l1Abbrev {0, 1}
@ATTRIBUTE lLength numeric
@ATTRIBUTE rLength numeric
@ATTRIBUTE Nspaces numeric
@ATTRIBUTE r1Quote {0, 1}
@ATTRIBUTE r1Semi {0, 1}
@ATTRIBUTE l1Internal {0, 1}
@ATTRIBUTE l1Cap {0, 1}
@ATTRIBUTE class {EOS, NEOS}
@DATA
1,0,0,0,0,0,30,33,2,0,0,0,0,EOS
1,0,0,0,0,0,52,83,1,0,0,0,0,EOS
1,0,0,0,0,0,96,9,2,0,0,0,0,EOS
1,0,0,0,0,0,45,85,2,0,0,0,0,EOS
0,1,0,0,0,0,34,0,0,0,0,0,0,EOS
1,0,0,0,0,0,21,159,1,0,0,0,0,EOS
1,0,0,0,0,0,27,13,2,0,0,0,0,EOS
0,0,0,0,0,0,17,19,1,1,0,0,0,EOS
1,0,0,0,0,0,57,33,1,0,0,0,0,EOS
1,0,0,0,0,0,10,20,2,0,0,0,0,EOS
1,0,0,0,0,0,55,12,2,0,0,0,0,EOS
1,0,0,0,0,0,63,67,2,0,0,0,1,EOS
1,0,0,0,0,0,48,23,2,0,0,0,0,EOS
1,0,0,0,0,0,123,574,1,0,0,0,1,NEOS
0,1,0,0,0,0,71,0,0,0,0,0,0,EOS
0,1,0,0,0,0,56,0,0,0,0,0,0,EOS
1,0,0,0,0,0,32,92,1,0,0,0,1,EOS
1,0,0,0,0,0,20,15,1,0,0,0,0,EOS
0,1,0,0,0,0,95,0,0,0,0,0,0,EOS
1,0,0,0,0,0,716,49,2,0,0,0,0,EOS
0,1,0,0,0,0,35,0,0,0,0,0,0,EOS
1,0,0,0,0,0,22,24,1,0,0,0,0,EOS
1,0,0,0,0,0,28,50,2,0,0,0,0,EOS
1,0,0,0,0,0,22,83,2,0,0,0,0,EOS
1,0,0,0,0,0,71,81,2,0,0,0,0,EOS
0,1,0,0,0,0,49,0,0,0,0,0,0,EOS
1,0,0,0,0,0,76,36,1,0,0,0,0,EOS
1,0,0,0,0,0,56,78,2,0,0,0,0,EOS
1,0,0,0,0,0,21,28,1,0,0,0,0,EOS
1,0,0,0,0,0,9,94,1,0,0,0,0,EOS
1,0,0,0,0,0,13,50,2,0,0,0,0,EOS
0,0,0,0,0,0,6,70,1,0,0,0,1,NEOS
1,0,0,0,0,0,131,124,1,0,0,0,0,EOS
1,0,0,0,1,1,12,11,1,0,0,0,1,NEOS
1,0,0,0,0,0,41,19,2,0,0,0,0,EOS
0,1,0,0,0,0,14,0,0,0,0,0,0,EOS
1,0,0,0,0,0,93,8,2,0,0,0,0,EOS
1,0,0,0,0,0,70,17,1,0,0,0,0,EOS
1,0,0,0,0,0,77,108,2,0,0,0,1,EOS
1,0,0,0,0,0,4,68,2,0,0,0,0,EOS
1,0,0,0,0,0,18,13,2,0,0,0,0,EOS
1,0,0,0,0,0,68,132,1,0,0,0,0,EOS
1,0,0,0,0,0,46,25,2,0,0,0,0,EOS
1,0,0,0,0,0,61,15,1,0,0,0,0,EOS
1,0,0,0,0,0,11,89,1,0,0,0,0,EOS
1,0,0,0,1,1,16,80,1,0,0,0,1,NEOS
1,0,0,0,0,0,111,113,2,0,0,0,0,EOS
1,0,0,0,0,0,40,10,2,0,0,0,1,EOS
1,0,0,0,0,0,53,16,2,0,0,0,0,EOS
1,0,0,0,0,0,92,227,2,0,0,0,0,EOS
1,0,0,0,0,0,20,59,2,0,0,0,0,EOS
1,0,0,0,0,0,42,20,2,0,0,0,0,EOS
1,0,0,0,0,0,32,16,1,0,0,0,0,EOS
1,0,0,0,0,0,35,8,2,0,0,0,0,EOS
1,0,0,0,0,0,42,34,1,0,0,0,0,EOS
0,1,0,0,0,0,50,0,0,0,0,0,0,EOS
0,0,0,0,0,0,6,7,2,1,0,0,1,EOS
1,0,0,0,0,0,13,309,2,0,0,0,0,EOS
1,0,0,0,0,0,26,28,2,0,0,0,0,EOS
0,1,0,0,0,0,39,0,0,0,0,0,0,EOS
1,0,0,0,0,0,256,24,1,0,0,0,0,EOS
1,0,0,0,0,0,62,1,2,0,0,0,0,EOS
0,1,0,0,0,0,25,0,0,0,0,0,1,EOS
1,0,0,0,0,0,41,19,2,0,0,0,0,EOS
0,1,0,0,0,0,33,0,0,0,0,0,0,EOS
1,0,0,0,0,0,54,30,1,0,0,0,0,EOS
1,0,0,0,0,0,30,28,1,0,0,0,0,EOS
1,0,0,0,0,0,14,13,1,0,0,0,0,EOS
0,1,0,0,0,0,142,0,0,0,0,0,0,EOS
1,0,0,0,0,0,75,94,2,0,0,0,0,EOS
1,0,0,0,0,0,23,21,2,0,0,0,0,EOS
1,0,0,0,0,0,37,8,1,0,0,0,0,EOS
0,1,0,0,0,0,62,0,0,0,0,0,0,EOS
1,0,0,0,0,0,30,60,1,0,0,0,0,EOS
0,1,0,0,0,0,67,0,0,0,0,0,0,EOS
1,0,0,0,0,0,92,44,1,0,0,0,1,NEOS
1,0,0,0,0,0,106,963,1,0,0,0,0,EOS
0,1,0,0,0,0,61,0,0,0,0,0,1,EOS
0,1,0,0,0,0,8,0,0,0,0,0,0,EOS
1,0,0,0,0,0,96,102,2,0,0,0,0,EOS
1,0,0,0,0,0,92,63,2,0,0,0,0,EOS
1,0,0,0,0,0,135,12,1,0,0,0,0,EOS
0,1,0,0,0,0,55,0,0,0,0,0,0,EOS
1,0,0,0,0,0,117,17,1,0,0,0,0,EOS
0,0,0,0,0,0,43,8,1,0,0,0,0,EOS
0,1,0,0,0,0,164,0,0,0,0,0,0,EOS
1,0,0,0,0,0,15,28,2,0,0,0,0,EOS
0,0,0,1,0,0,20,57,0,0,0,0,1,NEOS
0,1,0,0,0,0,59,0,0,0,0,0,0,EOS
1,0,0,0,0,0,20,11,1,0,0,0,0,EOS
1,0,0,0,1,1,3,7,2,0,0,0,1,NEOS
1,0,0,0,0,0,7,170,2,0,0,0,0,EOS
1,0,0,0,0,0,16,38,1,0,0,0,0,EOS
1,0,0,0,0,0,34,289,1,0,0,0,1,NEOS
1,0,0,0,0,0,42,41,2,0,0,0,0,EOS
1,0,0,0,0,0,17,10,2,0,0,0,0,EOS
0,1,0,0,0,0,97,0,0,0,0,0,0,EOS
1,0,0,0,0,0,20,12,1,0,0,0,1,NEOS
0,0,0,0,0,0,14,31,2,1,0,0,0,EOS
1,0,0,0,0,0,47,217,1,0,0,0,0,EOS
1,0,0,0,0,0,24,11,2,0,0,0,0,EOS
0,1,0,0,0,0,110,0,0,0,0,0,0,EOS
1,0,0,0,0,0,143,48,1,0,0,0,1,NEOS
0,1,0,0,0,0,8,0,0,0,0,0,0,EOS
1,0,0,0,1,1,50,49,1,0,0,0,1,NEOS
1,0,0,0,0,0,27,59,2,0,0,0,0,EOS
1,0,0,0,0,0,80,57,2,0,0,0,0,EOS
1,0,0,0,0,0,39,15,2,0,0,0,0,EOS
1,0,0,0,0,0,17,146,1,0,0,0,0,EOS
1,0,0,0,0,0,146,124,1,0,0,0,0,EOS
0,1,0,0,0,0,58,0,0,0,0,0,0,EOS
0,1,0,0,0,0,52,0,0,0,0,0,0,EOS
1,0,0,0,0,0,34,164,2,0,0,0,0,EOS
0,1,0,0,0,0,50,0,0,0,0,0,0,EOS
1,0,0,0,0,0,16,36,1,0,0,0,1,NEOS
0,1,0,0,0,0,125,0,0,0,0,0,0,EOS
0,0,0,0,0,0,340,1,1,0,0,0,0,EOS
0,1,0,0,0,0,6,0,0,0,0,0,0,EOS
0,1,0,0,0,0,48,0,0,0,0,0,0,EOS
0,1,0,0,0,0,53,0,0,0,0,0,0,EOS
1,0,0,0,0,0,71,288,2,0,0,0,0,EOS
1,0,0,0,0,0,120,94,2,0,0,0,0,EOS
1,0,0,0,0,0,43,52,2,0,0,0,0,EOS
1,0,0,0,0,0,57,119,1,0,0,0,0,EOS
1,0,0,0,0,0,50,4,1,0,0,0,0,EOS
0,1,0,0,0,0,70,0,0,0,0,0,0,EOS
0,0,0,0,0,0,85,49,0,0,0,0,0,EOS
1,0,0,0,0,0,164,30,2,0,0,0,0,EOS
1,0,0,0,1,1,82,175,1,0,0,0,1,NEOS
0,1,0,0,0,0,89,0,0,0,0,0,0,EOS
0,1,0,0,0,0,64,0,0,0,0,0,0,EOS
1,0,0,0,0,0,88,76,1,0,0,0,0,EOS
1,0,0,0,0,0,48,21,1,0,0,0,0,EOS
1,0,0,0,0,0,43,17,1,0,0,0,0,EOS
1,0,0,0,0,0,247,29,1,0,0,0,0,EOS
1,0,0,0,0,0,101,435,1,0,0,0,0,EOS
0,1,0,0,0,0,44,0,0,0,0,0,0,EOS
1,0,0,0,0,0,104,26,2,0,0,0,1,EOS
1,0,0,0,0,0,18,9,1,0,0,0,1,EOS
0,0,0,1,0,1,224,43,0,0,0,0,0,NEOS
1,0,0,0,0,0,10,205,2,0,0,0,0,EOS
1,0,0,0,0,0,23,85,1,0,0,0,0,EOS
1,0,0,0,0,0,196,53,2,0,0,0,0,EOS
1,0,0,0,0,0,13,54,2,0,0,0,0,EOS
1,0,0,0,0,0,17,10,2,0,0,0,1,EOS
1,0,0,0,0,0,180,146,1,0,0,0,0,EOS
1,0,0,0,0,0,7,64,2,0,0,0,1,EOS
0,0,0,0,0,0,27,263,0,0,0,0,0,NEOS
1,0,0,0,0,0,48,20,2,0,0,0,0,EOS
1,0,0,0,0,0,43,79,1,0,0,0,0,EOS
1,0,0,0,0,0,22,218,1,0,0,0,0,EOS
1,0,0,0,0,0,15,80,1,0,0,0,0,EOS
1,0,0,0,0,0,33,120,2,0,0,0,0,EOS
1,0,0,0,0,0,12,12,2,0,0,0,0,EOS
1,0,0,0,0,0,219,71,1,0,0,0,1,NEOS
1,0,0,0,0,0,17,42,2,0,0,0,0,EOS
1,0,0,0,0,0,88,19,2,0,0,0,0,EOS
1,0,0,0,0,0,165,101,2,0,0,0,0,EOS
1,0,0,0,0,0,15,71,3,0,0,0,0,EOS
0,1,0,0,0,0,3,0,0,0,0,0,1,EOS
0,1,0,0,0,0,52,0,0,0,0,0,0,EOS
0,0,0,0,0,0,42,126,2,1,0,0,0,EOS
1,0,0,0,0,0,68,105,1,0,0,0,0,EOS
1,0,0,0,0,0,51,50,2,0,0,0,0,EOS
0,1,0,0,0,0,112,0,0,0,0,0,0,EOS
1,0,0,0,0,0,20,232,2,0,0,0,0,EOS
0,1,0,0,0,0,49,0,0,0,0,0,0,EOS
1,0,0,0,0,0,13,66,1,0,0,0,0,EOS
1,0,0,0,0,0,66,61,2,0,0,0,0,EOS
1,0,0,0,0,0,24,28,1,0,0,0,0,EOS
0,1,0,0,0,0,55,0,0,0,0,0,0,EOS
0,1,0,0,0,0,30,0,0,0,0,0,0,EOS
1,0,0,0,0,0,13,99,2,0,0,0,0,EOS
0,0,0,0,0,0,32,11,1,1,0,0,0,EOS
1,0,0,0,0,0,41,4,1,0,0,0,1,NEOS
1,0,0,0,0,0,20,46,2,0,0,0,0,EOS
1,0,0,0,0,0,77,68,2,0,0,0,0,EOS
1,0,0,0,0,0,45,116,1,0,0,0,0,EOS
1,0,0,0,0,0,12,48,1,0,0,0,0,EOS
1,0,0,0,0,0,39,10,1,0,0,0,1,EOS
1,0,0,0,0,0,47,72,1,0,0,0,1,EOS
0,1,0,0,0,0,51,0,0,0,0,0,0,EOS
0,1,0,0,0,0,110,0,0,0,0,0,0,EOS
1,0,0,0,0,0,7,11,1,0,0,0,0,NEOS
0,0,0,0,0,0,9,34,2,1,0,0,0,EOS
0,0,0,0,1,1,131,1,0,0,0,0,1,EOS
1,0,0,0,0,0,98,15,1,0,0,0,0,EOS
1,0,0,0,0,0,31,58,2,0,0,0,0,EOS
0,1,0,0,0,0,47,0,0,0,0,0,0,EOS
0,0,0,0,0,1,28,15,1,0,0,0,1,NEOS
1,0,0,0,0,0,82,44,2,0,0,0,0,EOS
1,0,0,0,0,0,42,25,1,0,0,0,0,EOS
1,0,0,0,0,0,56,234,1,0,0,1,1,NEOS
1,0,0,0,0,1,73,405,1,0,0,0,1,NEOS
1,0,0,0,0,0,10,68,2,0,0,0,0,EOS
0,1,0,0,0,0,21,0,0,0,0,0,0,EOS
0,1,0,0,0,0,44,0,0,0,0,0,1,EOS
0,1,0,0,0,0,102,0,0,0,0,0,0,EOS
1,0,0,0,0,0,30,39,1,0,0,0,0,EOS
1,0,0,0,0,0,104,37,1,0,0,0,0,EOS
1,0,0,0,0,0,92,43,1,0,0,0,0,EOS
1,0,0,0,0,0,101,107,2,0,0,0,0,EOS
1,0,0,0,0,0,53,29,1,0,0,0,1,NEOS
1,0,0,0,0,0,92,15,2,0,0,0,0,EOS
1,0,0,0,0,0,49,14,2,0,0,0,1,EOS
0,1,0,0,0,0,42,0,0,0,0,0,0,EOS
1,0,0,0,0,1,30,2,2,0,0,0,0,EOS
1,0,0,0,0,0,69,20,2,0,0,0,0,EOS
1,0,0,0,0,0,57,13,1,0,0,0,1,EOS
1,0,0,0,0,0,67,161,2,0,0,0,0,EOS
1,0,0,0,0,0,58,42,2,0,0,0,0,EOS
1,0,0,0,0,0,255,926,2,0,0,0,0,EOS
1,0,0,0,0,0,205,72,2,0,0,0,0,EOS
0,1,0,0,0,0,109,0,0,0,0,0,0,EOS
1,0,0,0,0,0,20,295,2,0,0,0,0,EOS
1,0,0,0,0,0,68,27,2,0,0,0,0,EOS
0,1,0,0,0,0,39,0,0,0,0,0,0,EOS
0,0,0,0,0,0,127,23,2,1,0,0,0,EOS
1,0,0,0,0,0,151,39,1,0,0,0,0,EOS
1,0,0,0,0,0,50,137,2,0,0,0,0,EOS
0,0,0,0,0,0,122,131,2,0,0,0,0,EOS
0,1,0,0,0,0,49,0,0,0,0,0,0,EOS
1,0,0,0,1,1,36,13,1,0,0,0,1,NEOS
1,0,0,0,1,1,1,11,1,0,0,0,1,NEOS
1,0,0,0,0,0,34,2,2,0,0,0,0,EOS
1,0,0,0,0,0,17,56,2,0,0,0,0,EOS
1,0,0,0,0,0,168,133,1,0,0,0,0,EOS
1,0,0,0,0,0,162,16,2,0,0,0,0,EOS
1,0,0,0,0,0,32,9,2,0,0,0,0,EOS
1,0,0,0,0,0,42,88,1,0,0,0,0,EOS
1,0,0,0,0,0,39,40,2,0,0,0,0,EOS
1,0,0,0,0,0,42,65,1,0,0,0,0,EOS
1,0,0,0,0,0,24,8,1,0,0,0,0,EOS
0,1,0,0,0,0,51,0,0,0,0,0,0,EOS
0,0,0,0,0,0,25,3,1,0,0,0,0,NEOS
1,0,0,0,0,0,29,19,2,0,0,0,0,EOS
0,1,0,0,0,0,69,0,0,0,0,0,0,EOS
1,0,0,0,0,0,41,17,2,0,0,0,0,EOS
0,0,0,0,0,0,1,27,2,1,0,0,0,EOS
1,0,0,0,0,0,41,29,2,0,0,0,0,EOS
1,0,0,0,0,0,17,7,1,0,0,0,0,EOS
1,0,0,0,0,0,32,34,2,0,0,0,0,EOS
1,0,0,0,0,0,10,41,2,0,0,0,0,EOS
0,1,0,0,0,0,36,0,0,0,0,0,1,EOS
1,0,0,0,1,1,102,2,1,0,0,0,1,NEOS
1,0,0,0,0,0,55,32,2,0,0,0,0,EOS
1,0,0,0,0,0,15,37,1,0,0,0,0,EOS
1,0,0,0,0,0,24,63,1,0,0,0,0,EOS
1,0,0,0,0,0,25,76,2,0,0,0,0,EOS
0,1,0,0,0,0,56,0,0,0,0,0,0,EOS
1,0,0,0,0,0,16,11,2,0,0,0,0,EOS
1,0,0,0,0,0,89,23,1,0,0,0,0,EOS
1,0,0,0,1,1,232,25,2,0,0,0,1,NEOS
1,0,0,0,0,0,68,28,1,0,0,0,0,EOS
1,0,0,0,0,0,10,23,1,0,0,0,1,EOS
1,0,0,0,0,0,50,16,2,0,0,0,0,EOS
0,0,0,0,0,0,32,5,2,0,0,0,0,EOS
1,0,0,0,0,0,66,152,1,0,0,0,0,EOS
0,1,0,0,0,0,67,0,0,0,0,0,0,EOS
1,0,0,0,0,0,21,165,2,0,0,0,0,EOS
1,0,0,0,0,0,54,171,2,0,0,0,0,EOS
1,0,0,0,0,0,211,115,2,0,0,0,0,EOS
0,1,0,0,0,0,8,0,0,0,0,0,0,EOS
1,0,0,0,0,0,47,27,2,0,0,0,0,EOS
1,0,0,0,0,0,13,105,2,0,0,0,0,EOS
1,0,0,0,0,0,50,9,1,0,0,0,0,EOS
1,0,0,0,0,0,73,104,1,0,0,0,0,EOS
1,0,0,0,0,0,74,24,2,0,0,0,1,EOS
0,0,0,0,0,1,10,76,1,0,0,0,1,NEOS
0,1,0,0,0,0,102,0,0,0,0,0,0,EOS
0,0,0,0,0,0,6,42,1,0,0,0,1,NEOS
0,1,0,0,0,0,26,0,0,0,0,0,1,EOS
1,0,0,0,0,0,296,144,1,0,0,0,0,EOS
1,0,0,0,0,0,94,28,1,0,0,0,0,EOS
1,0,0,0,0,0,54,241,2,0,0,0,0,EOS
1,0,0,0,0,0,54,130,2,0,0,0,0,EOS
0,0,0,0,0,0,17,11,2,1,0,0,0,EOS
0,1,0,0,0,0,5,0,0,0,0,0,0,EOS
1,0,0,0,0,0,22,22,2,0,0,0,0,EOS
1,0,0,0,0,0,159,9,2,0,0,0,0,EOS
1,0,0,0,0,0,34,18,2,0,0,0,0,EOS
0,1,0,0,0,0,35,0,0,0,0,0,0,EOS
0,1,0,0,0,0,82,0,0,0,0,0,0,EOS
1,0,0,0,0,0,31,18,1,0,0,0,1,NEOS
1,0,0,0,0,0,33,70,2,0,0,0,0,EOS
1,0,0,0,0,0,6,18,1,0,0,0,1,NEOS
0,0,0,0,0,0,10,72,2,1,0,0,0,EOS
1,0,0,0,1,1,1,60,1,0,0,0,1,NEOS
0,0,0,0,0,0,59,23,2,1,0,0,0,EOS
1,0,0,0,0,0,40,96,1,0,0,0,0,EOS
0,1,0,0,0,0,70,0,0,0,0,0,0,EOS
1,0,0,0,0,0,49,42,2,0,0,0,0,EOS
1,0,0,0,0,0,73,53,2,0,0,0,0,EOS
1,0,0,0,0,0,20,59,1,0,0,0,0,EOS
0,1,0,0,0,0,20,0,0,0,0,0,0,EOS
1,0,0,0,0,0,40,84,2,0,0,0,1,EOS
1,0,0,0,0,0,107,82,2,0,0,0,0,EOS
1,0,0,0,0,0,14,229,2,0,0,0,0,EOS
1,0,0,0,0,0,14,170,2,0,0,0,0,EOS
1,0,0,0,0,0,26,13,2,0,0,0,0,EOS
1,0,0,0,0,0,10,52,2,0,0,0,0,EOS
0,1,0,0,0,0,4,0,0,0,0,0,1,EOS
0,0,0,0,0,1,34,643,1,0,0,1,0,NEOS
1,0,0,0,0,0,48,52,2,0,0,0,0,EOS
1,0,0,0,1,1,24,38,1,0,0,0,1,NEOS
1,0,0,0,0,0,78,31,2,0,0,0,0,EOS
1,0,0,0,0,0,12,15,2,0,0,0,0,EOS
0,1,0,0,0,0,169,0,0,0,0,0,0,EOS
1,0,0,0,0,0,75,49,2,0,0,0,0,EOS
1,0,0,0,0,0,12,22,1,0,0,0,0,EOS
0,1,0,0,0,0,124,0,0,0,0,0,0,EOS
0,0,0,0,0,0,129,172,1,1,0,0,0,EOS
1,0,0,0,0,0,24,5,1,0,0,0,0,NEOS
0,1,0,0,0,0,16,0,0,0,0,0,0,EOS
1,0,0,0,0,0,16,55,1,0,0,0,0,EOS
1,0,0,0,0,0,53,575,2,0,0,0,0,EOS
0,1,0,0,0,0,87,0,0,0,0,0,0,EOS
1,0,0,0,0,0,18,97,3,0,0,0,0,EOS
1,0,0,0,0,0,7,128,2,0,0,0,0,EOS
1,0,0,0,0,1,37,47,1,0,0,0,0,EOS
1,0,0,0,0,0,81,49,1,0,0,0,0,EOS
1,0,0,0,1,1,52,51,1,0,0,0,1,NEOS
1,0,0,0,1,1,30,44,1,0,0,0,1,NEOS
1,0,0,0,0,0,83,65,2,0,0,0,0,EOS
0,1,0,0,0,0,6,0,0,0,0,0,0,EOS
0,0,0,0,0,0,12,164,0,0,0,0,0,EOS
1,0,0,0,1,1,19,10,2,0,0,0,1,NEOS
0,1,0,0,0,0,36,0,0,0,0,0,0,EOS
1,0,0,0,0,0,61,71,2,0,0,0,0,EOS
1,0,0,0,0,0,93,32,1,0,0,0,0,EOS
0,1,0,0,0,0,144,0,0,0,0,0,0,EOS
1,0,0,0,0,0,51,114,1,0,0,0,0,EOS
1,0,0,0,0,0,35,38,2,0,0,0,1,EOS
0,1,0,0,0,0,96,0,0,0,0,0,0,EOS
1,0,0,0,0,0,107,20,2,0,0,0,0,EOS
1,0,0,0,0,0,36,3,2,0,0,0,0,EOS
1,0,0,0,0,0,19,107,2,0,0,0,0,EOS
1,0,0,0,0,0,4,19,2,0,0,0,0,EOS
1,0,0,0,0,0,48,75,2,0,0,0,0,EOS
1,0,0,0,0,0,102,67,2,0,0,0,0,EOS
1,0,0,0,0,0,11,20,2,0,0,0,0,EOS
1,0,0,0,0,0,51,27,2,0,0,0,0,EOS
1,0,0,0,0,0,82,20,1,0,0,0,1,NEOS
1,0,0,0,0,0,6,4,2,0,0,0,0,EOS
0,1,0,0,0,0,13,0,0,0,0,0,0,EOS
0,1,0,0,0,0,143,0,0,0,0,0,0,EOS
1,0,0,0,0,0,38,103,1,0,0,0,0,EOS
1,0,0,0,0,0,11,1,2,0,0,0,1,EOS
0,1,0,0,0,0,66,0,0,0,0,0,0,EOS
0,1,0,0,0,0,65,0,0,0,0,0,0,EOS
0,1,0,0,0,0,64,0,0,0,0,0,0,EOS
1,0,0,0,0,0,19,68,1,0,0,0,0,EOS
1,0,0,0,1,1,8,181,1,0,0,0,1,NEOS
0,0,0,0,0,0,13,36,1,0,0,0,1,NEOS
1,0,0,0,0,0,44,11,2,0,0,0,0,EOS
1,0,0,0,0,0,28,109,1,0,0,0,0,EOS
1,0,0,0,0,0,51,39,1,0,0,0,1,NEOS
1,0,0,0,0,0,59,39,2,0,0,0,0,EOS
1,0,0,0,0,0,29,31,2,0,0,0,0,EOS
1,0,0,0,0,0,46,256,1,0,0,0,0,EOS
1,0,0,0,0,0,26,56,2,0,0,0,0,EOS
0,0,1,0,0,0,28,36,0,0,0,1,0,NEOS
0,0,0,0,0,0,6,94,2,1,0,0,0,EOS
1,0,0,0,0,0,97,90,2,0,0,0,0,EOS
1,0,0,0,0,0,22,36,1,0,0,0,0,EOS
1,0,0,0,0,0,71,19,2,0,0,0,0,EOS
1,0,0,0,0,0,32,10,1,0,0,0,1,NEOS
1,0,0,0,1,1,42,43,1,0,0,0,1,NEOS
1,0,0,0,0,0,20,30,2,0,0,0,0,EOS
1,0,0,0,0,0,288,340,2,0,0,0,0,EOS
1,0,0,0,0,0,8,32,2,0,0,0,0,EOS
1,0,0,0,0,0,38,47,1,0,0,0,0,EOS
0,1,0,0,0,0,238,0,0,0,0,0,0,EOS
1,0,0,0,0,0,38,11,1,0,0,0,0,EOS
1,0,0,0,0,0,53,37,1,0,0,0,0,EOS
1,0,0,0,0,0,26,27,2,0,0,0,1,EOS
1,0,0,0,0,0,11,30,2,0,0,0,1,EOS
1,0,0,0,1,1,19,78,1,0,0,0,1,NEOS
1,0,0,0,0,0,62,45,2,0,0,0,0,EOS
0,0,0,0,0,0,27,20,2,1,0,0,1,EOS
1,0,0,0,0,0,17,132,2,0,0,0,1,EOS
1,0,0,0,0,0,38,30,1,0,0,0,1,EOS
1,0,0,0,0,0,385,17,1,0,0,0,0,EOS
1,0,0,0,0,0,32,45,1,0,0,0,0,EOS
1,0,0,0,0,0,23,16,1,0,0,0,0,EOS
0,1,0,0,0,0,61,0,0,0,0,0,0,EOS
0,1,0,0,0,0,178,0,0,0,0,0,0,EOS
1,0,0,0,0,0,17,5,1,0,0,0,0,EOS
1,0,0,0,0,0,185,94,2,0,0,0,0,EOS
1,0,0,0,0,0,80,56,2,0,0,0,0,EOS
1,0,0,0,0,0,77,202,1,0,0,0,0,EOS
1,0,0,0,0,0,39,150,1,0,0,0,0,EOS
0,1,0,0,0,0,27,0,0,0,0,0,0,EOS
1,0,0,0,0,0,23,34,1,0,0,0,0,EOS
0,1,0,0,0,0,7,0,0,0,0,0,0,EOS
1,0,0,0,0,0,55,234,2,0,0,0,0,EOS
1,0,0,0,0,0,156,112,2,0,0,0,0,EOS
0,1,0,0,0,0,23,0,0,0,0,0,0,EOS
1,0,0,0,0,0,9,101,2,0,0,0,0,EOS
1,0,0,0,1,1,1,22,1,0,0,0,1,NEOS
0,0,0,0,0,1,22,79,1,0,0,0,1,NEOS
0,1,0,0,0,0,77,0,0,0,0,0,0,EOS
1,0,0,0,0,0,126,216,2,0,0,0,0,EOS
0,1,0,0,0,0,278,0,0,0,0,0,0,EOS
1,0,0,0,0,0,23,82,2,0,0,0,0,EOS
1,0,0,0,0,0,71,12,2,0,0,0,0,EOS
1,0,0,0,0,0,120,129,1,0,0,0,0,EOS
1,0,0,0,0,0,10,41,2,0,0,0,0,EOS
1,0,0,0,0,0,14,3,1,0,0,0,1,EOS
0,0,0,0,0,0,2,13,1,1,0,0,0,EOS
1,0,0,0,0,0,161,65,1,0,0,0,0,EOS
1,0,0,0,0,0,45,70,1,0,0,0,0,EOS
1,0,0,0,0,0,9,18,2,0,0,0,0,EOS
1,0,0,0,0,0,52,23,1,0,0,0,0,EOS
1,0,0,0,0,0,29,23,1,0,0,0,1,NEOS
1,0,0,0,0,0,411,770,1,0,0,0,1,EOS
1,0,0,0,0,0,125,12,1,0,0,0,0,EOS
1,0,0,0,0,0,55,23,2,0,0,0,0,EOS
0,0,1,0,0,0,40,16,0,0,0,0,0,NEOS
1,0,0,0,0,0,49,31,2,0,0,0,0,EOS
1,0,0,0,1,1,37,21,1,0,0,0,1,NEOS
0,1,0,0,0,0,148,0,0,0,0,0,0,EOS
1,0,0,0,0,0,45,149,1,0,0,0,0,EOS
0,1,0,0,0,0,48,0,0,0,0,0,0,EOS
0,1,0,0,0,0,101,0,0,0,0,0,0,EOS
1,0,0,0,0,0,18,37,2,0,0,0,0,EOS
0,1,0,0,0,0,52,0,0,0,0,0,0,EOS
1,0,0,0,0,0,48,66,2,0,0,0,0,EOS
1,0,0,0,0,0,34,33,2,0,0,0,0,EOS
0,1,0,0,0,0,33,0,0,0,0,0,0,EOS
1,0,0,0,0,0,58,11,2,0,0,0,0,EOS
1,0,0,0,0,0,29,39,1,0,0,0,1,EOS
0,1,0,0,0,0,117,0,0,0,0,0,0,EOS
0,1,0,0,0,0,44,0,0,0,0,0,0,EOS
0,1,0,0,0,0,343,0,0,0,0,0,0,EOS
1,0,0,0,0,0,48,31,2,0,0,0,1,EOS
1,0,0,0,0,0,12,125,1,0,0,0,0,EOS
1,0,0,0,0,0,38,71,2,0,0,0,0,EOS
0,1,0,0,0,0,23,0,0,0,0,0,0,EOS
1,0,0,0,0,0,22,74,2,0,0,0,0,EOS
1,0,0,0,0,0,15,44,2,0,0,0,0,EOS
0,1,0,0,0,0,45,0,0,0,0,0,0,EOS
1,0,0,0,0,0,65,29,2,0,0,0,0,EOS
1,0,0,0,0,0,51,108,1,0,0,0,0,EOS
1,0,0,0,0,0,17,47,1,0,0,0,1,NEOS
1,0,0,0,0,0,57,50,3,0,0,0,0,EOS
1,0,0,0,0,0,41,35,1,0,0,0,0,EOS
1,0,0,0,0,0,81,22,1,0,0,0,0,EOS
0,1,0,0,0,0,50,0,0,0,0,0,0,EOS
1,0,0,0,0,0,61,243,2,0,0,0,0,EOS
1,0,0,0,0,0,88,13,2,0,0,0,0,EOS
1,0,0,0,0,0,95,57,2,0,0,0,1,EOS
0,0,0,0,0,0,42,195,1,1,0,0,0,EOS
1,0,0,0,0,0,128,116,1,0,0,0,0,EOS
